threshold,far,frr,tar
0.66322887,0.00000000,0.46032809,0.53967191
0.66329288,0.00000000,0.46066287,0.53933713
0.66338545,0.00000000,0.46099766,0.53900234
0.66345459,0.00000000,0.46133244,0.53866756
0.66351748,0.00000000,0.46166722,0.53833278
0.66352183,0.00000000,0.46200201,0.53799799
0.66353214,0.00000000,0.46233679,0.53766321
0.66378868,0.00000000,0.46267158,0.53732842
0.66395670,0.00000000,0.46300636,0.53699364
0.66398746,0.00000000,0.46334114,0.53665886
0.66401738,0.00000000,0.46367593,0.53632407
0.66403311,0.00000000,0.46401071,0.53598929
0.66412216,0.00000000,0.46434550,0.53565450
0.66414344,0.00000000,0.46468028,0.53531972
0.66425121,0.00000000,0.46501507,0.53498493
0.66436720,0.00000000,0.46534985,0.53465015
0.66445804,0.00000000,0.46568463,0.53431537
0.66447103,0.00000000,0.46601942,0.53398058
0.66454071,0.00000000,0.46635420,0.53364580
0.66455871,0.00000000,0.46668899,0.53331101
0.66457027,0.00000000,0.46702377,0.53297623
0.66461813,0.00000000,0.46735855,0.53264145
0.66466892,0.00000000,0.46769334,0.53230666
0.66467333,0.00000000,0.46802812,0.53197188
0.66474432,0.00000000,0.46836291,0.53163709
0.66481650,0.00000000,0.46869769,0.53130231
0.66491872,0.00000000,0.46903247,0.53096753
0.66500241,0.00000000,0.46936726,0.53063274
0.66501194,0.00000000,0.46970204,0.53029796
0.66518915,0.00000000,0.47003683,0.52996317
0.66529691,0.00000000,0.47037161,0.52962839
0.66532463,0.00000000,0.47070639,0.52929361
0.66535562,0.00000000,0.47104118,0.52895882
0.66548055,0.00000000,0.47137596,0.52862404
0.66549051,0.00000000,0.47171075,0.52828925
0.66556352,0.00000000,0.47204553,0.52795447
0.66567433,0.00000000,0.47238031,0.52761969
0.66573000,0.00000000,0.47271510,0.52728490
0.66579109,0.00000000,0.47304988,0.52695012
0.66582829,0.00000000,0.47338467,0.52661533
0.66598165,0.00000000,0.47371945,0.52628055
0.66612512,0.00000000,0.47405424,0.52594576
0.66619146,0.00000000,0.47438902,0.52561098
0.66630363,0.00000000,0.47472380,0.52527620
0.66648507,0.00000000,0.47505859,0.52494141
0.66665149,0.00000000,0.47539337,0.52460663
0.66687310,0.00000000,0.47572816,0.52427184
0.66712141,0.00000000,0.47606294,0.52393706
0.66722971,0.00000000,0.47639772,0.52360228
0.66728872,0.00000000,0.47673251,0.52326749
0.66733110,0.00000000,0.47706729,0.52293271
0.66735876,0.00000000,0.47740208,0.52259792
0.66747421,0.00000000,0.47773686,0.52226314
0.66748464,0.00000000,0.47807164,0.52192836
0.66751480,0.00000000,0.47840643,0.52159357
0.66758764,0.00000000,0.47874121,0.52125879
0.66761100,0.00000000,0.47907600,0.52092400
0.66777259,0.00000000,0.47941078,0.52058922
0.66778684,0.00000000,0.47974556,0.52025444
0.66785550,0.00000000,0.48008035,0.51991965
0.66816384,0.00000000,0.48041513,0.51958487
0.66822410,0.00000000,0.48074992,0.51925008
0.66822481,0.00000000,0.48108470,0.51891530
0.66828507,0.00000000,0.48141948,0.51858052
0.66844869,0.00000000,0.48175427,0.51824573
0.66857553,0.00000000,0.48208905,0.51791095
0.66865653,0.00000000,0.48242384,0.51757616
0.66866440,0.00000000,0.48275862,0.51724138
0.66867107,0.00000000,0.48309340,0.51690660
0.66867745,0.00000000,0.48342819,0.51657181
0.66901559,0.00000000,0.48376297,0.51623703
0.66901898,0.00000000,0.48409776,0.51590224
0.66902387,0.00000000,0.48443254,0.51556746
0.66912007,0.00000000,0.48476733,0.51523267
0.66925788,0.00000000,0.48510211,0.51489789
0.66944575,0.00000000,0.48543689,0.51456311
0.66945654,0.00000000,0.48577168,0.51422832
0.66953939,0.00000000,0.48610646,0.51389354
0.66955632,0.00000000,0.48644125,0.51355875
0.66959476,0.00000000,0.48677603,0.51322397
0.66971970,0.00000000,0.48711081,0.51288919
0.66972125,0.00000000,0.48744560,0.51255440
0.66977757,0.00000000,0.48778038,0.51221962
0.66995341,0.00000000,0.48811517,0.51188483
0.66996646,0.00000000,0.48844995,0.51155005
0.67006135,0.00000000,0.48878473,0.51121527
0.67007315,0.00000000,0.48911952,0.51088048
0.67007524,0.00000000,0.48945430,0.51054570
0.67019272,0.00000000,0.48978909,0.51021091
0.67022312,0.00000000,0.49012387,0.50987613
0.67032135,0.00000000,0.49045865,0.50954135
0.67038435,0.00000000,0.49079344,0.50920656
0.67041677,0.00000000,0.49112822,0.50887178
0.67043966,0.00000000,0.49146301,0.50853699
0.67055643,0.00000000,0.49179779,0.50820221
0.67061067,0.00000000,0.49213257,0.50786743
0.67083949,0.00000000,0.49246736,0.50753264
0.67090380,0.00000000,0.49280214,0.50719786
0.67094880,0.00000000,0.49313693,0.50686307
0.67133921,0.00000000,0.49347171,0.50652829
0.67149460,0.00000000,0.49380649,0.50619351
0.67164791,0.00000000,0.49414128,0.50585872
0.67167449,0.00000000,0.49447606,0.50552394
0.67191887,0.00000000,0.49481085,0.50518915
0.67199147,0.00000000,0.49514563,0.50485437
0.67227614,0.00000000,0.49548042,0.50451958
0.67229730,0.00000000,0.49581520,0.50418480
0.67241240,0.00000000,0.49614998,0.50385002
0.67246801,0.00000000,0.49648477,0.50351523
0.67273158,0.00000000,0.49681955,0.50318045
0.67274988,0.00000000,0.49715434,0.50284566
0.67298490,0.00000000,0.49748912,0.50251088
0.67299354,0.00000000,0.49782390,0.50217610
0.67319757,0.00000000,0.49815869,0.50184131
0.67320096,0.00000000,0.49849347,0.50150653
0.67329311,0.00000000,0.49882826,0.50117174
0.67335701,0.00000000,0.49916304,0.50083696
0.67336261,0.00000000,0.49949782,0.50050218
0.67352027,0.00000000,0.49983261,0.50016739
0.67365164,0.00000000,0.50016739,0.49983261
0.67367452,0.00000000,0.50050218,0.49949782
0.67374891,0.00000000,0.50083696,0.49916304
0.67381239,0.00000000,0.50117174,0.49882826
0.67383134,0.00000000,0.50150653,0.49849347
0.67394948,0.00000000,0.50184131,0.49815869
0.67399830,0.00000000,0.50217610,0.49782390
0.67413151,0.00000000,0.50251088,0.49748912
0.67418689,0.00000000,0.50284566,0.49715434
0.67420393,0.00000000,0.50318045,0.49681955
0.67423147,0.00000000,0.50351523,0.49648477
0.67433518,0.00000000,0.50385002,0.49614998
0.67434669,0.00000000,0.50418480,0.49581520
0.67434788,0.00000000,0.50451958,0.49548042
0.67467141,0.00000000,0.50485437,0.49514563
0.67482561,0.00000000,0.50518915,0.49481085
0.67491210,0.00000000,0.50552394,0.49447606
0.67515361,0.00000000,0.50585872,0.49414128
0.67532778,0.00000000,0.50619351,0.49380649
0.67533028,0.00000000,0.50652829,0.49347171
0.67536145,0.00000000,0.50686307,0.49313693
0.67543924,0.00000000,0.50719786,0.49280214
0.67549062,0.00000000,0.50753264,0.49246736
0.67574346,0.00000000,0.50786743,0.49213257
0.67585093,0.00000000,0.50820221,0.49179779
0.67609394,0.00000000,0.50853699,0.49146301
0.67618114,0.00000000,0.50887178,0.49112822
0.67627531,0.00000000,0.50920656,0.49079344
0.67650115,0.00000000,0.50954135,0.49045865
0.67665797,0.00000000,0.50987613,0.49012387
0.67671967,0.00000000,0.51021091,0.48978909
0.67680174,0.00000000,0.51054570,0.48945430
0.67698306,0.00000000,0.51088048,0.48911952
0.67702478,0.00000000,0.51121527,0.48878473
0.67704636,0.00000000,0.51155005,0.48844995
0.67725241,0.00000000,0.51188483,0.48811517
0.67729980,0.00000000,0.51221962,0.48778038
0.67733479,0.00000000,0.51255440,0.48744560
0.67735887,0.00000000,0.51288919,0.48711081
0.67737395,0.00000000,0.51322397,0.48677603
0.67772692,0.00000000,0.51355875,0.48644125
0.67784053,0.00000000,0.51389354,0.48610646
0.67796576,0.00000000,0.51422832,0.48577168
0.67799520,0.00000000,0.51456311,0.48543689
0.67824262,0.00000000,0.51489789,0.48510211
0.67835712,0.00000000,0.51523267,0.48476733
0.67839664,0.00000000,0.51556746,0.48443254
0.67853129,0.00000000,0.51590224,0.48409776
0.67855078,0.00000000,0.51623703,0.48376297
0.67861754,0.00000000,0.51657181,0.48342819
0.67872649,0.00000000,0.51690660,0.48309340
0.67872995,0.00000000,0.51724138,0.48275862
0.67874062,0.00000000,0.51757616,0.48242384
0.67875487,0.00000000,0.51791095,0.48208905
0.67889524,0.00000000,0.51824573,0.48175427
0.67900664,0.00000000,0.51858052,0.48141948
0.67901528,0.00000000,0.51891530,0.48108470
0.67914522,0.00000000,0.51925008,0.48074992
0.67935824,0.00000000,0.51958487,0.48041513
0.67940426,0.00000000,0.51991965,0.48008035
0.67943215,0.00000000,0.52025444,0.47974556
0.67946225,0.00000000,0.52058922,0.47941078
0.67961794,0.00000000,0.52092400,0.47907600
0.67966241,0.00000000,0.52125879,0.47874121
0.67967582,0.00000000,0.52159357,0.47840643
0.67998862,0.00000000,0.52192836,0.47807164
0.67999870,0.00000000,0.52226314,0.47773686
0.68011373,0.00000000,0.52259792,0.47740208
0.68013817,0.00000000,0.52293271,0.47706729
0.68014783,0.00000000,0.52326749,0.47673251
0.68015671,0.00000000,0.52360228,0.47639772
0.68017101,0.00000000,0.52393706,0.47606294
0.68033248,0.00000000,0.52427184,0.47572816
0.68049246,0.00000000,0.52460663,0.47539337
0.68050188,0.00000000,0.52494141,0.47505859
0.68053335,0.00000000,0.52527620,0.47472380
0.68054414,0.00000000,0.52561098,0.47438902
0.68063742,0.00000000,0.52594576,0.47405424
0.68066436,0.00000000,0.52628055,0.47371945
0.68076670,0.00000000,0.52661533,0.47338467
0.68078011,0.00000000,0.52695012,0.47304988
0.68079144,0.00000000,0.52728490,0.47271510
0.68080497,0.00000000,0.52761969,0.47238031
0.68085808,0.00000000,0.52795447,0.47204553
0.68093073,0.00000000,0.52828925,0.47171075
0.68108785,0.00000000,0.52862404,0.47137596
0.68122381,0.00000000,0.52895882,0.47104118
0.68136704,0.00000000,0.52929361,0.47070639
0.68142903,0.00000000,0.52962839,0.47037161
0.68145704,0.00000000,0.52996317,0.47003683
0.68146551,0.00000000,0.53029796,0.46970204
0.68151307,0.00000000,0.53063274,0.46936726
0.68154120,0.00000000,0.53096753,0.46903247
0.68158406,0.00000000,0.53130231,0.46869769
0.68160325,0.00000000,0.53163709,0.46836291
0.68179989,0.00000000,0.53197188,0.46802812
0.68194872,0.00000000,0.53230666,0.46769334
0.68215913,0.00000000,0.53264145,0.46735855
0.68225724,0.00000000,0.53297623,0.46702377
0.68237847,0.00000000,0.53331101,0.46668899
0.68254042,0.00000000,0.53364580,0.46635420
0.68260461,0.00000000,0.53398058,0.46601942
0.68266499,0.00000000,0.53431537,0.46568463
0.68272078,0.00000000,0.53465015,0.46534985
0.68283868,0.00000000,0.53498493,0.46501507
0.68284225,0.00000000,0.53531972,0.46468028
0.68313026,0.00000000,0.53565450,0.46434550
0.68313473,0.00000000,0.53598929,0.46401071
0.68330920,0.00000000,0.53632407,0.46367593
0.68335992,0.00000000,0.53665886,0.46334114
0.68343967,0.00000000,0.53699364,0.46300636
0.68357998,0.00000000,0.53732842,0.46267158
0.68367845,0.00000000,0.53766321,0.46233679
0.68372858,0.00000000,0.53799799,0.46200201
0.68375075,0.00000000,0.53833278,0.46166722
0.68378055,0.00000000,0.53866756,0.46133244
0.68404937,0.00000000,0.53900234,0.46099766
0.68408054,0.00000000,0.53933713,0.46066287
0.68436539,0.00000000,0.53967191,0.46032809
0.68444818,0.00000000,0.54000670,0.45999330
0.68459457,0.00000000,0.54034148,0.45965852
0.68465459,0.00000000,0.54067626,0.45932374
0.68469352,0.00000000,0.54101105,0.45898895
0.68477350,0.00000000,0.54134583,0.45865417
0.68477577,0.00000000,0.54168062,0.45831938
0.68482393,0.00000000,0.54201540,0.45798460
0.68482780,0.00000000,0.54235018,0.45764982
0.68501270,0.00000000,0.54268497,0.45731503
0.68542087,0.00000000,0.54301975,0.45698025
0.68542343,0.00000000,0.54335454,0.45664546
0.68543565,0.00000000,0.54368932,0.45631068
0.68547541,0.00000000,0.54402410,0.45597590
0.68564111,0.00000000,0.54435889,0.45564111
0.68565500,0.00000000,0.54469367,0.45530633
0.68573195,0.00000000,0.54502846,0.45497154
0.68580669,0.00000000,0.54536324,0.45463676
0.68605590,0.00000000,0.54569802,0.45430198
0.68613118,0.00000000,0.54603281,0.45396719
0.68619877,0.00000000,0.54636759,0.45363241
0.68638194,0.00000000,0.54670238,0.45329762
0.68643731,0.00000000,0.54703716,0.45296284
0.68644905,0.00000000,0.54737195,0.45262805
0.68645769,0.00000000,0.54770673,0.45229327
0.68659246,0.00000000,0.54804151,0.45195849
0.68681180,0.00000000,0.54837630,0.45162370
0.68710864,0.00000000,0.54871108,0.45128892
0.68716222,0.00000000,0.54904587,0.45095413
0.68720901,0.00000000,0.54938065,0.45061935
0.68735576,0.00000000,0.54971543,0.45028457
0.68739712,0.00000000,0.55005022,0.44994978
0.68747479,0.00000000,0.55038500,0.44961500
0.68747824,0.00000000,0.55071979,0.44928021
0.68751943,0.00000000,0.55105457,0.44894543
0.68754083,0.00000000,0.55138935,0.44861065
0.68754488,0.00000000,0.55172414,0.44827586
0.68754780,0.00000000,0.55205892,0.44794108
0.68757248,0.00000000,0.55239371,0.44760629
0.68767053,0.00000000,0.55272849,0.44727151
0.68780547,0.00000000,0.55306327,0.44693673
0.68803149,0.00000000,0.55339806,0.44660194
0.68805099,0.00000000,0.55373284,0.44626716
0.68814325,0.00000000,0.55406763,0.44593237
0.68821299,0.00000000,0.55440241,0.44559759
0.68849903,0.00000000,0.55473719,0.44526281
0.68852276,0.00000000,0.55507198,0.44492802
0.68870378,0.00000000,0.55540676,0.44459324
0.68874633,0.00000000,0.55574155,0.44425845
0.68902904,0.00000000,0.55607633,0.44392367
0.68912971,0.00000000,0.55641111,0.44358889
0.68922633,0.00000000,0.55674590,0.44325410
0.68929476,0.00000000,0.55708068,0.44291932
0.68939161,0.00000000,0.55741547,0.44258453
0.68961924,0.00000000,0.55775025,0.44224975
0.68973517,0.00000000,0.55808504,0.44191496
0.68998778,0.00000000,0.55841982,0.44158018
0.69012833,0.00000000,0.55875460,0.44124540
0.69017082,0.00000000,0.55908939,0.44091061
0.69019485,0.00000000,0.55942417,0.44057583
0.69030505,0.00000000,0.55975896,0.44024104
0.69041592,0.00000000,0.56009374,0.43990626
0.69042802,0.00000000,0.56042852,0.43957148
0.69047195,0.00000000,0.56076331,0.43923669
0.69053823,0.00000000,0.56109809,0.43890191
0.69073880,0.00000000,0.56143288,0.43856712
0.69080007,0.00000000,0.56176766,0.43823234
0.69083250,0.00000000,0.56210244,0.43789756
0.69125539,0.00000000,0.56243723,0.43756277
0.69145268,0.00000000,0.56277201,0.43722799
0.69147098,0.00000000,0.56310680,0.43689320
0.69149017,0.00000000,0.56344158,0.43655842
0.69165659,0.00000000,0.56377636,0.43622364
0.69170475,0.00000000,0.56411115,0.43588885
0.69177681,0.00000000,0.56444593,0.43555407
0.69180626,0.00000000,0.56478072,0.43521928
0.69201219,0.00000000,0.56511550,0.43488450
0.69204450,0.00000000,0.56545028,0.43454972
0.69206321,0.00000000,0.56578507,0.43421493
0.69216108,0.00000000,0.56611985,0.43388015
0.69220334,0.00000000,0.56645464,0.43354536
0.69222027,0.00000000,0.56678942,0.43321058
0.69226807,0.00000000,0.56712420,0.43287580
0.69242030,0.00000000,0.56745899,0.43254101
0.69247061,0.00000000,0.56779377,0.43220623
0.69249547,0.00000000,0.56812856,0.43187144
0.69252068,0.00000000,0.56846334,0.43153666
0.69253981,0.00000000,0.56879813,0.43120187
0.69257289,0.00000000,0.56913291,0.43086709
0.69266802,0.00000000,0.56946769,0.43053231
0.69267380,0.00000000,0.56980248,0.43019752
0.69271803,0.00000000,0.57013726,0.42986274
0.69289535,0.00000000,0.57047205,0.42952795
0.69308949,0.00000000,0.57080683,0.42919317
0.69329768,0.00000000,0.57114161,0.42885839
0.69339079,0.00000000,0.57147640,0.42852360
0.69341701,0.00000000,0.57181118,0.42818882
0.69347811,0.00000000,0.57214597,0.42785403
0.69353431,0.00000000,0.57248075,0.42751925
0.69370461,0.00000000,0.57281553,0.42718447
0.69375420,0.00000000,0.57315032,0.42684968
0.69378817,0.00000000,0.57348510,0.42651490
0.69386095,0.00000000,0.57381989,0.42618011
0.69395667,0.00000000,0.57415467,0.42584533
0.69397491,0.00000000,0.57448945,0.42551055
0.69406068,0.00000000,0.57482424,0.42517576
0.69410777,0.00000000,0.57515902,0.42484098
0.69439280,0.00000000,0.57549381,0.42450619
0.69452220,0.00000000,0.57582859,0.42417141
0.69468385,0.00000000,0.57616337,0.42383663
0.69480181,0.00000000,0.57649816,0.42350184
0.69491750,0.00000000,0.57683294,0.42316706
0.69492000,0.00000000,0.57716773,0.42283227
0.69492465,0.00000000,0.57750251,0.42249749
0.69512260,0.00000000,0.57783729,0.42216271
0.69514018,0.00000000,0.57817208,0.42182792
0.69516742,0.00000000,0.57850686,0.42149314
0.69525594,0.00000000,0.57884165,0.42115835
0.69580495,0.00000000,0.57917643,0.42082357
0.69580543,0.00000000,0.57951122,0.42048878
0.69585222,0.00000000,0.57984600,0.42015400
0.69585764,0.00000000,0.58018078,0.41981922
0.69595438,0.00000000,0.58051557,0.41948443
0.69598967,0.00000000,0.58085035,0.41914965
0.69617665,0.00000000,0.58118514,0.41881486
0.69624555,0.00000000,0.58151992,0.41848008
0.69647467,0.00000000,0.58185470,0.41814530
0.69647586,0.00000000,0.58218949,0.41781051
0.69650424,0.00000000,0.58252427,0.41747573
0.69653761,0.00000000,0.58285906,0.41714094
0.69661218,0.00000000,0.58319384,0.41680616
0.69668412,0.00000000,0.58352862,0.41647138
0.69670278,0.00000000,0.58386341,0.41613659
0.69674456,0.00000000,0.58419819,0.41580181
0.69680989,0.00000000,0.58453298,0.41546702
0.69687927,0.00000000,0.58486776,0.41513224
0.69690025,0.00000000,0.58520254,0.41479746
0.69702172,0.00000000,0.58553733,0.41446267
0.69708508,0.00000000,0.58587211,0.41412789
0.69716519,0.00000000,0.58620690,0.41379310
0.69745785,0.00000000,0.58654168,0.41345832
0.69757885,0.00000000,0.58687646,0.41312354
0.69768912,0.00000000,0.58721125,0.41278875
0.69772440,0.00000000,0.58754603,0.41245397
0.69773161,0.00000000,0.58788082,0.41211918
0.69782084,0.00000000,0.58821560,0.41178440
0.69791257,0.00000000,0.58855039,0.41144961
0.69797015,0.00000000,0.58888517,0.41111483
0.69801301,0.00000000,0.58921995,0.41078005
0.69802719,0.00000000,0.58955474,0.41044526
0.69816667,0.00000000,0.58988952,0.41011048
0.69824547,0.00000000,0.59022431,0.40977569
0.69845605,0.00000000,0.59055909,0.40944091
0.69855982,0.00000000,0.59089387,0.40910613
0.69872862,0.00000000,0.59122866,0.40877134
0.69889557,0.00000000,0.59156344,0.40843656
0.69896054,0.00000000,0.59189823,0.40810177
0.69901788,0.00000000,0.59223301,0.40776699
0.69906318,0.00000000,0.59256779,0.40743221
0.69907528,0.00000000,0.59290258,0.40709742
0.69910127,0.00000000,0.59323736,0.40676264
0.69910854,0.00000000,0.59357215,0.40642785
0.69914204,0.00000000,0.59390693,0.40609307
0.69922352,0.00000000,0.59424171,0.40575829
0.69934070,0.00000000,0.59457650,0.40542350
0.69937003,0.00000000,0.59491128,0.40508872
0.69954759,0.00000000,0.59524607,0.40475393
0.69957626,0.00000000,0.59558085,0.40441915
0.69960040,0.00000000,0.59591563,0.40408437
0.69962710,0.00000000,0.59625042,0.40374958
0.69964552,0.00000000,0.59658520,0.40341480
0.69965738,0.00000000,0.59691999,0.40308001
0.69968140,0.00000000,0.59725477,0.40274523
0.70010227,0.00000000,0.59758955,0.40241045
0.70023048,0.00000000,0.59792434,0.40207566
0.70025998,0.00000000,0.59825912,0.40174088
0.70046878,0.00000000,0.59859391,0.40140609
0.70050454,0.00000000,0.59892869,0.40107131
0.70055449,0.00000000,0.59926348,0.40073652
0.70056444,0.00000000,0.59959826,0.40040174
0.70058650,0.00000000,0.59993304,0.40006696
0.70062226,0.00000000,0.60026783,0.39973217
0.70062405,0.00000000,0.60060261,0.39939739
0.70067692,0.00000000,0.60093740,0.39906260
0.70072204,0.00000000,0.60127218,0.39872782
0.70075738,0.00000000,0.60160696,0.39839304
0.70079470,0.00000000,0.60194175,0.39805825
0.70087069,0.00000000,0.60227653,0.39772347
0.70089191,0.00000000,0.60261132,0.39738868
0.70092648,0.00000000,0.60294610,0.39705390
0.70099562,0.00000000,0.60328088,0.39671912
0.70109242,0.00000000,0.60361567,0.39638433
0.70124853,0.00000000,0.60395045,0.39604955
0.70135361,0.00000000,0.60428524,0.39571476
0.70138526,0.00000000,0.60462002,0.39537998
0.70146745,0.00000000,0.60495480,0.39504520
0.70155472,0.00000000,0.60528959,0.39471041
0.70157802,0.00000000,0.60562437,0.39437563
0.70170397,0.00000000,0.60595916,0.39404084
0.70179850,0.00000000,0.60629394,0.39370606
0.70188361,0.00000000,0.60662872,0.39337128
0.70188749,0.00000000,0.60696351,0.39303649
0.70189267,0.00000000,0.60729829,0.39270171
0.70200747,0.00000000,0.60763308,0.39236692
0.70209450,0.00000000,0.60796786,0.39203214
0.70213729,0.00000000,0.60830264,0.39169736
0.70225513,0.00000000,0.60863743,0.39136257
0.70232910,0.00000000,0.60897221,0.39102779
0.70240396,0.00000000,0.60930700,0.39069300
0.70263940,0.00000000,0.60964178,0.39035822
0.70304567,0.00000000,0.60997657,0.39002343
0.70310205,0.00000000,0.61031135,0.38968865
0.70313400,0.00000000,0.61064613,0.38935387
0.70322347,0.00000000,0.61098092,0.38901908
0.70322621,0.00000000,0.61131570,0.38868430
0.70337397,0.00000000,0.61165049,0.38834951
0.70351356,0.00000000,0.61198527,0.38801473
0.70360392,0.00000000,0.61232005,0.38767995
0.70362675,0.00000000,0.61265484,0.38734516
0.70368427,0.00000000,0.61298962,0.38701038
0.70371211,0.00000000,0.61332441,0.38667559
0.70375741,0.00000000,0.61365919,0.38634081
0.70382285,0.00000000,0.61399397,0.38600603
0.70389527,0.00000000,0.61432876,0.38567124
0.70418608,0.00000000,0.61466354,0.38533646
0.70422930,0.00000000,0.61499833,0.38500167
0.70425719,0.00000000,0.61533311,0.38466689
0.70425892,0.00000000,0.61566789,0.38433211
0.70433170,0.00000000,0.61600268,0.38399732
0.70433515,0.00000000,0.61633746,0.38366254
0.70433652,0.00000000,0.61667225,0.38332775
0.70435125,0.00000000,0.61700703,0.38299297
0.70459646,0.00000000,0.61734181,0.38265819
0.70473105,0.00000000,0.61767660,0.38232340
0.70483524,0.00000000,0.61801138,0.38198862
0.70497912,0.00000000,0.61834617,0.38165383
0.70497948,0.00000000,0.61868095,0.38131905
0.70499843,0.00000000,0.61901573,0.38098427
0.70503503,0.00000000,0.61935052,0.38064948
0.70503730,0.00000000,0.61968530,0.38031470
0.70521879,0.00000000,0.62002009,0.37997991
0.70533973,0.00000000,0.62035487,0.37964513
0.70564049,0.00000000,0.62068966,0.37931034
0.70568907,0.00000000,0.62102444,0.37897556
0.70569825,0.00000000,0.62135922,0.37864078
0.70570832,0.00000000,0.62169401,0.37830599
0.70578390,0.00000000,0.62202879,0.37797121
0.70589769,0.00000000,0.62236358,0.37763642
0.70590985,0.00000000,0.62269836,0.37730164
0.70599431,0.00000000,0.62303314,0.37696686
0.70600379,0.00000000,0.62336793,0.37663207
0.70602441,0.00000000,0.62370271,0.37629729
0.70603102,0.00000000,0.62403750,0.37596250
0.70604122,0.00000000,0.62437228,0.37562772
0.70608652,0.00000000,0.62470706,0.37529294
0.70625126,0.00000000,0.62504185,0.37495815
0.70630670,0.00000000,0.62537663,0.37462337
0.70636094,0.00000000,0.62571142,0.37428858
0.70641708,0.00000000,0.62604620,0.37395380
0.70648146,0.00000000,0.62638098,0.37361902
0.70650399,0.00000000,0.62671577,0.37328423
0.70656604,0.00000000,0.62705055,0.37294945
0.70659858,0.00000000,0.62738534,0.37261466
0.70672596,0.00000000,0.62772012,0.37227988
0.70675021,0.00000000,0.62805490,0.37194510
0.70681477,0.00000000,0.62838969,0.37161031
0.70742595,0.00000000,0.62872447,0.37127553
0.70745146,0.00000000,0.62905926,0.37094074
0.70752567,0.00000000,0.62939404,0.37060596
0.70757085,0.00000000,0.62972882,0.37027118
0.70771074,0.00000000,0.63006361,0.36993639
0.70771164,0.00000000,0.63039839,0.36960161
0.70777583,0.00000000,0.63073318,0.36926682
0.70786500,0.00000000,0.63106796,0.36893204
0.70787352,0.00000000,0.63140275,0.36859725
0.70789021,0.00000000,0.63173753,0.36826247
0.70805532,0.00000000,0.63207231,0.36792769
0.70808077,0.00000000,0.63240710,0.36759290
0.70816404,0.00000000,0.63274188,0.36725812
0.70816547,0.00000000,0.63307667,0.36692333
0.70829850,0.00000000,0.63341145,0.36658855
0.70834398,0.00000000,0.63374623,0.36625377
0.70842093,0.00000000,0.63408102,0.36591898
0.70846319,0.00000000,0.63441580,0.36558420
0.70856792,0.00000000,0.63475059,0.36524941
0.70880175,0.00000000,0.63508537,0.36491463
0.70881170,0.00000000,0.63542015,0.36457985
0.70881432,0.00000000,0.63575494,0.36424506
0.70884997,0.00000000,0.63608972,0.36391028
0.70888716,0.00000000,0.63642451,0.36357549
0.70906085,0.00000000,0.63675929,0.36324071
0.70911992,0.00000000,0.63709407,0.36290593
0.70923495,0.00000000,0.63742886,0.36257114
0.70932549,0.00000000,0.63776364,0.36223636
0.70933598,0.00000000,0.63809843,0.36190157
0.70940530,0.00000000,0.63843321,0.36156679
0.70945936,0.00000000,0.63876799,0.36123201
0.70946157,0.00000000,0.63910278,0.36089722
0.70954239,0.00000000,0.63943756,0.36056244
0.70956093,0.00000000,0.63977235,0.36022765
0.70957655,0.00000000,0.64010713,0.35989287
0.70957899,0.00000000,0.64044191,0.35955809
0.70958245,0.00000000,0.64077670,0.35922330
0.70961064,0.00000000,0.64111148,0.35888852
0.70981348,0.00000000,0.64144627,0.35855373
0.70998424,0.00000000,0.64178105,0.35821895
0.71015191,0.00000000,0.64211584,0.35788416
0.71017694,0.00000000,0.64245062,0.35754938
0.71064562,0.00000000,0.64278540,0.35721460
0.71090871,0.00000000,0.64312019,0.35687981
0.71095347,0.00000000,0.64345497,0.35654503
0.71095806,0.00000000,0.64378976,0.35621024
0.71100616,0.00000000,0.64412454,0.35587546
0.71108693,0.00000000,0.64445932,0.35554068
0.71109754,0.00000000,0.64479411,0.35520589
0.71130848,0.00000000,0.64512889,0.35487111
0.71145391,0.00000000,0.64546368,0.35453632
0.71167439,0.00000000,0.64579846,0.35420154
0.71178883,0.00000000,0.64613324,0.35386676
0.71195072,0.00000000,0.64646803,0.35353197
0.71195871,0.00000000,0.64680281,0.35319719
0.71196318,0.00000000,0.64713760,0.35286240
0.71207720,0.00000000,0.64747238,0.35252762
0.71208590,0.00000000,0.64780716,0.35219284
0.71215522,0.00000000,0.64814195,0.35185805
0.71216404,0.00000000,0.64847673,0.35152327
0.71221226,0.00000000,0.64881152,0.35118848
0.71230519,0.00000000,0.64914630,0.35085370
0.71236312,0.00000000,0.64948108,0.35051892
0.71244979,0.00000000,0.64981587,0.35018413
0.71248126,0.00000000,0.65015065,0.34984935
0.71258569,0.00000000,0.65048544,0.34951456
0.71262032,0.00000000,0.65082022,0.34917978
0.71264648,0.00000000,0.65115501,0.34884499
0.71278322,0.00000000,0.65148979,0.34851021
0.71280354,0.00000000,0.65182457,0.34817543
0.71284646,0.00000000,0.65215936,0.34784064
0.71288115,0.00000000,0.65249414,0.34750586
0.71289021,0.00000000,0.65316371,0.34683629
0.71295714,0.00000000,0.65349849,0.34650151
0.71298736,0.00000000,0.65383328,0.34616672
0.71299285,0.00000000,0.65416806,0.34583194
0.71306521,0.00000000,0.65450285,0.34549715
0.71308553,0.00000000,0.65483763,0.34516237
0.71331614,0.00000000,0.65517241,0.34482759
